"subject","item","sound","block_contrast","type","block_G","response","adjusted_response_time"
15,88,"0.5","block3","Consonant","block3","0",-56.25
15,89,"0.5","block3","Consonant","block3","1",-192.25
15,90,"-0.5","block3","Vowel","block3","1",-570.25
15,91,"-0.5","block3","Vowel","block3","1",-496.25
15,92,"0.5","block3","Consonant","block3","1",-185.25
15,93,"0.5","block3","Consonant","block3","1",868.75
15,94,"-0.5","block3","Vowel","block3","0",-225.25
15,95,"0.5","block3","Consonant","block3","1",265.75
15,96,"-0.5","block3","Vowel","block3","1",105.75
16,1,"0.5","block1","Consonant","block1","1",726
16,2,"-0.5","block1","Vowel","block1","1",3017
16,3,"-0.5","block1","Vowel","block1","0",2431
16,4,"0.5","block1","Consonant","block1","0",436
16,5,"0.5","block1","Consonant","block1","1",548
16,6,"-0.5","block1","Vowel","block1","1",-275
16,7,"0.5","block1","Consonant","block1","1",-214
16,8,"-0.5","block1","Vowel","block1","1",1653
16,9,"-0.5","block1","Vowel","block1","1",388
16,10,"0.5","block1","Consonant","block1","1",-165
16,11,"-0.5","block1","Vowel","block1","1",-501
16,12,"0.5","block1","Consonant","block1","0",-172
16,13,"0.5","block1","Consonant","block1","1",791
16,14,"-0.5","block1","Vowel","block1","0",4148
16,15,"-0.5","block1","Vowel","block1","0",-348
16,16,"0.5","block1","Consonant","block1","1",-75
16,17,"-0.5","block1","Vowel","block1","1",1291
16,18,"0.5","block1","Consonant","block1","1",-161
16,19,"0.5","block1","Consonant","block1","1",-293
16,20,"-0.5","block1","Vowel","block1","1",-672
16,21,"0.5","block1","Consonant","block1","1",-593
16,22,"-0.5","block1","Vowel","block1","1",-649
16,23,"-0.5","block1","Vowel","block1","1",536
16,24,"0.5","block1","Consonant","block1","1",-844
16,25,"0.5","block1","Consonant","block1","1",-418
16,26,"-0.5","block1","Vowel","block1","1",1815
16,27,"-0.5","block1","Vowel","block1","1",304
16,28,"0.5","block1","Consonant","block1","1",-283
16,29,"-0.5","block1","Vowel","block1","0",1404
16,30,"0.5","block1","Consonant","block1","1",-679
16,31,"0.5","block1","Consonant","block1","1",-915
16,32,"-0.5","block1","Vowel","block1","1",-831
16,33,"-0.5","block2","Vowel","block2","1",3112.25
16,34,"0.5","block2","Consonant","block2","1",-511.75
16,35,"-0.5","block2","Vowel","block2","1",402.25
16,36,"0.5","block2","Consonant","block2","1",-545.75
16,37,"0.5","block2","Consonant","block2","1",564.25
16,38,"-0.5","block2","Vowel","block2","1",1238.25
16,39,"-0.5","block2","Vowel","block2","0",175.25
16,40,"0.5","block2","Consonant","block2","1",-255.75
16,41,"0.5","block2","Consonant","block2","1",-295.75
16,42,"-0.5","block2","Vowel","block2","1",885.25
16,43,"0.5","block2","Consonant","block2","1",-296.75
16,44,"-0.5","block2","Vowel","block2","1",1381.25
16,45,"-0.5","block2","Vowel","block2","1",NA
16,46,"0.5","block2","Consonant","block2","1",-432.75
16,47,"-0.5","block2","Vowel","block2","1",131.25
16,48,"0.5","block2","Consonant","block2","1",603.25
16,49,"-0.5","block2","Vowel","block2","1",-121.75
16,50,"0.5","block2","Consonant","block2","1",-393.75
16,51,"-0.5","block2","Vowel","block2","1",527.25
16,52,"0.5","block2","Consonant","block2","1",-612.75
16,53,"-0.5","block2","Vowel","block2","0",456.25
16,54,"0.5","block2","Consonant","block2","0",-611.75
16,55,"0.5","block2","Consonant","block2","1",23.25
16,56,"-0.5","block2","Vowel","block2","1",186.25
16,57,"0.5","block2","Consonant","block2","0",-709.75
16,58,"-0.5","block2","Vowel","block2","0",971.25
16,59,"-0.5","block2","Vowel","block2","1",935.25
16,60,"0.5","block2","Consonant","block2","0",-210.75
16,61,"0.5","block2","Consonant","block2","1",-509.75
16,62,"-0.5","block2","Vowel","block2","0",773.25
16,63,"-0.5","block2","Vowel","block2","1",-302.75
16,64,"0.5","block2","Consonant","block2","1",645.25
16,65,"-0.5","block3","Vowel","block3","0",708.375
16,66,"0.5","block3","Consonant","block3","0",-560.625
16,67,"0.5","block3","Consonant","block3","1",-607.625
16,68,"-0.5","block3","Vowel","block3","0",622.375
16,69,"0.5","block3","Consonant","block3","1",-120.625
16,70,"-0.5","block3","Vowel","block3","0",2508.375
16,71,"0.5","block3","Consonant","block3","1",-215.625
16,72,"-0.5","block3","Vowel","block3","1",-483.625
16,73,"0.5","block3","Consonant","block3","1",222.375
16,74,"-0.5","block3","Vowel","block3","0",-421.625
16,75,"-0.5","block3","Vowel","block3","1",-574.625
16,76,"0.5","block3","Consonant","block3","1",499.375
16,77,"0.5","block3","Consonant","block3","1",-656.625
16,78,"-0.5","block3","Vowel","block3","1",1525.375
16,79,"-0.5","block3","Vowel","block3","1",54.375
16,80,"0.5","block3","Consonant","block3","1",-152.625
16,81,"-0.5","block3","Vowel","block3","1",363.375
16,82,"0.5","block3","Consonant","block3","1",-507.625
16,83,"-0.5","block3","Vowel","block3","1",636.375
16,84,"0.5","block3","Consonant","block3","1",-141.625
16,85,"-0.5","block3","Vowel","block3","0",440.375
16,86,"0.5","block3","Consonant","block3","1",-590.625
16,87,"-0.5","block3","Vowel","block3","1",4902.375
16,88,"0.5","block3","Consonant","block3","1",136.375
16,89,"0.5","block3","Consonant","block3","1",-606.625
16,90,"-0.5","block3","Vowel","block3","1",1213.375
16,91,"-0.5","block3","Vowel","block3","1",-415.625
16,92,"0.5","block3","Consonant","block3","1",-425.625
16,93,"0.5","block3","Consonant","block3","1",-578.625
16,94,"-0.5","block3","Vowel","block3","1",-615.625
16,95,"0.5","block3","Consonant","block3","1",-597.625
16,96,"-0.5","block3","Vowel","block3","1",-246.625
17,1,"0.5","block1","Consonant","block1","1",769.875
17,2,"-0.5","block1","Vowel","block1","1",195.875
17,3,"-0.5","block1","Vowel","block1","0",NA
17,4,"0.5","block1","Consonant","block1","1",693.875
17,5,"0.5","block1","Consonant","block1","1",709.875
17,6,"-0.5","block1","Vowel","block1","1",267.875
17,7,"0.5","block1","Consonant","block1","1",1983.875
17,8,"-0.5","block1","Vowel","block1","0",611.875
17,9,"-0.5","block1","Vowel","block1","0",879.875
17,10,"0.5","block1","Consonant","block1","0",NA
17,11,"-0.5","block1","Vowel","block1","1",368.875
17,12,"0.5","block1","Consonant","block1","0",1319.875
17,13,"0.5","block1","Consonant","block1","1",262.875
17,14,"-0.5","block1","Vowel","block1","1",1776.875
17,15,"-0.5","block1","Vowel","block1","0",184.875
17,16,"0.5","block1","Consonant","block1","1",-120.125
17,17,"-0.5","block1","Vowel","block1","1",62.875
17,18,"0.5","block1","Consonant","block1","1",-299.125
17,19,"0.5","block1","Consonant","block1","1",635.875
17,20,"-0.5","block1","Vowel","block1","1",513.875
17,21,"0.5","block1","Consonant","block1","1",-351.125
17,22,"-0.5","block1","Vowel","block1","1",-72.125
17,23,"-0.5","block1","Vowel","block1","1",64.875
17,24,"0.5","block1","Consonant","block1","1",288.875
17,25,"0.5","block1","Consonant","block1","0",93.875
17,26,"-0.5","block1","Vowel","block1","1",-153.125
17,27,"-0.5","block1","Vowel","block1","1",-258.125
17,28,"0.5","block1","Consonant","block1","1",0.875
17,29,"-0.5","block1","Vowel","block1","1",418.875
17,30,"0.5","block1","Consonant","block1","1",553.875
17,31,"0.5","block1","Consonant","block1","0",180.875
17,32,"-0.5","block1","Vowel","block1","1",36.875
17,33,"-0.5","block2","Vowel","block2","1",-41
17,34,"0.5","block2","Consonant","block2","0",677
17,35,"-0.5","block2","Vowel","block2","1",-364
17,36,"0.5","block2","Consonant","block2","1",-129
17,37,"0.5","block2","Consonant","block2","1",197
17,38,"-0.5","block2","Vowel","block2","1",-379
17,39,"-0.5","block2","Vowel","block2","1",-10
17,40,"0.5","block2","Consonant","block2","1",-34
17,41,"0.5","block2","Consonant","block2","1",182
17,42,"-0.5","block2","Vowel","block2","1",65
17,43,"0.5","block2","Consonant","block2","1",-157
17,44,"-0.5","block2","Vowel","block2","0",156
17,45,"-0.5","block2","Vowel","block2","0",-134
17,46,"0.5","block2","Consonant","block2","1",-284
17,47,"-0.5","block2","Vowel","block2","0",-381
17,48,"0.5","block2","Consonant","block2","1",-346
17,49,"-0.5","block2","Vowel","block2","1",-416
17,50,"0.5","block2","Consonant","block2","0",958
17,51,"-0.5","block2","Vowel","block2","1",-306
17,52,"0.5","block2","Consonant","block2","1",-100
17,53,"-0.5","block2","Vowel","block2","1",-106
17,54,"0.5","block2","Consonant","block2","1",-378
17,55,"0.5","block2","Consonant","block2","0",292
17,56,"-0.5","block2","Vowel","block2","1",-126
17,57,"0.5","block2","Consonant","block2","1",952
17,58,"-0.5","block2","Vowel","block2","1",241
17,59,"-0.5","block2","Vowel","block2","0",207
17,60,"0.5","block2","Consonant","block2","0",515
17,61,"0.5","block2","Consonant","block2","1",526
17,62,"-0.5","block2","Vowel","block2","1",165
17,63,"-0.5","block2","Vowel","block2","1",22
17,64,"0.5","block2","Consonant","block2","1",-264
17,65,"-0.5","block3","Vowel","block3","0",65
17,66,"0.5","block3","Consonant","block3","0",-388
17,67,"0.5","block3","Consonant","block3","1",-100
17,68,"-0.5","block3","Vowel","block3","1",73
17,69,"0.5","block3","Consonant","block3","1",-383
17,70,"-0.5","block3","Vowel","block3","1",-376
17,71,"0.5","block3","Consonant","block3","0",221
17,72,"-0.5","block3","Vowel","block3","1",178
17,73,"0.5","block3","Consonant","block3","1",-56
17,74,"-0.5","block3","Vowel","block3","1",500
17,75,"-0.5","block3","Vowel","block3","1",-283
17,76,"0.5","block3","Consonant","block3","1",-303
17,77,"0.5","block3","Consonant","block3","0",284
17,78,"-0.5","block3","Vowel","block3","1",29
17,79,"-0.5","block3","Vowel","block3","0",-344
17,80,"0.5","block3","Consonant","block3","1",237
17,81,"-0.5","block3","Vowel","block3","1",-60
17,82,"0.5","block3","Consonant","block3","1",-206
17,83,"-0.5","block3","Vowel","block3","1",101
17,84,"0.5","block3","Consonant","block3","1",659
17,85,"-0.5","block3","Vowel","block3","1",86
17,86,"0.5","block3","Consonant","block3","1",226
17,87,"-0.5","block3","Vowel","block3","0",252
17,88,"0.5","block3","Consonant","block3","1",-26
17,89,"0.5","block3","Consonant","block3","1",-184
17,90,"-0.5","block3","Vowel","block3","0",-210
17,91,"-0.5","block3","Vowel","block3","0",772
17,92,"0.5","block3","Consonant","block3","1",-357
17,93,"0.5","block3","Consonant","block3","1",-353
17,94,"-0.5","block3","Vowel","block3","1",-132
17,95,"0.5","block3","Consonant","block3","1",-455
17,96,"-0.5","block3","Vowel","block3","1",-59
18,1,"0.5","block1","Consonant","block1","1",477.75
18,2,"-0.5","block1","Vowel","block1","1",345.75
18,3,"-0.5","block1","Vowel","block1","0",-243.25
18,4,"0.5","block1","Consonant","block1","1",-342.25
18,5,"0.5","block1","Consonant","block1","1",-252.25
18,6,"-0.5","block1","Vowel","block1","1",25.75
18,7,"0.5","block1","Consonant","block1","1",596.75
18,8,"-0.5","block1","Vowel","block1","1",5.75
18,9,"-0.5","block1","Vowel","block1","1",1406.75
18,10,"0.5","block1","Consonant","block1","1",862.75
18,11,"-0.5","block1","Vowel","block1","1",610.75
18,12,"0.5","block1","Consonant","block1","1",92.75
18,13,"0.5","block1","Consonant","block1","0",37.75
18,14,"-0.5","block1","Vowel","block1","1",248.75
18,15,"-0.5","block1","Vowel","block1","1",-5.25
18,16,"0.5","block1","Consonant","block1","1",84.75
18,17,"-0.5","block1","Vowel","block1","1",-188.25
18,18,"0.5","block1","Consonant","block1","1",-153.25
18,19,"0.5","block1","Consonant","block1","1",138.75
18,20,"-0.5","block1","Vowel","block1","1",-421.25
18,21,"0.5","block1","Consonant","block1","1",-30.25
18,22,"-0.5","block1","Vowel","block1","1",-164.25
18,23,"-0.5","block1","Vowel","block1","1",-9.25
18,24,"0.5","block1","Consonant","block1","1",-395.25
18,25,"0.5","block1","Consonant","block1","1",567.75
18,26,"-0.5","block1","Vowel","block1","1",-106.25
18,27,"-0.5","block1","Vowel","block1","1",232.75
18,28,"0.5","block1","Consonant","block1","0",-213.25
18,29,"-0.5","block1","Vowel","block1","1",380.75
18,30,"0.5","block1","Consonant","block1","1",-308.25
18,31,"0.5","block1","Consonant","block1","1",-506.25
18,32,"-0.5","block1","Vowel","block1","1",-288.25
18,33,"-0.5","block2","Vowel","block2","1",286
18,34,"0.5","block2","Consonant","block2","0",752
18,35,"-0.5","block2","Vowel","block2","1",-474
18,36,"0.5","block2","Consonant","block2","1",-823
18,37,"0.5","block2","Consonant","block2","0",-452
18,38,"-0.5","block2","Vowel","block2","1",-838
18,39,"-0.5","block2","Vowel","block2","1",-427
18,40,"0.5","block2","Consonant","block2","1",-213
18,41,"0.5","block2","Consonant","block2","1",-374
18,42,"-0.5","block2","Vowel","block2","1",2
18,43,"0.5","block2","Consonant","block2","1",-467
18,44,"-0.5","block2","Vowel","block2","1",684
18,45,"-0.5","block2","Vowel","block2","1",1975
18,46,"0.5","block2","Consonant","block2","1",-279
18,47,"-0.5","block2","Vowel","block2","1",-404
18,48,"0.5","block2","Consonant","block2","1",-568
18,49,"-0.5","block2","Vowel","block2","1",-706
18,50,"0.5","block2","Consonant","block2","1",392
18,51,"-0.5","block2","Vowel","block2","1",-459
18,52,"0.5","block2","Consonant","block2","1",-118
18,53,"-0.5","block2","Vowel","block2","1",-650
18,54,"0.5","block2","Consonant","block2","1",-153
18,55,"0.5","block2","Consonant","block2","1",-675
18,56,"-0.5","block2","Vowel","block2","1",-528
18,57,"0.5","block2","Consonant","block2","0",192
18,58,"-0.5","block2","Vowel","block2","1",414
18,59,"-0.5","block2","Vowel","block2","1",203
18,60,"0.5","block2","Consonant","block2","1",207
18,61,"0.5","block2","Consonant","block2","1",-639
18,62,"-0.5","block2","Vowel","block2","1",-337
18,63,"-0.5","block2","Vowel","block2","1",-342
18,64,"0.5","block2","Consonant","block2","1",-508
18,65,"-0.5","block3","Vowel","block3","1",-311.25
18,66,"0.5","block3","Consonant","block3","1",-315.25
18,67,"0.5","block3","Consonant","block3","1",-646.25
18,68,"-0.5","block3","Vowel","block3","1",-91.25
18,69,"0.5","block3","Consonant","block3","1",989.75
18,70,"-0.5","block3","Vowel","block3","1",-471.25
18,71,"0.5","block3","Consonant","block3","1",-400.25
18,72,"-0.5","block3","Vowel","block3","1",89.75
18,73,"0.5","block3","Consonant","block3","1",-386.25
18,74,"-0.5","block3","Vowel","block3","1",60.75
18,75,"-0.5","block3","Vowel","block3","1",-490.25
18,76,"0.5","block3","Consonant","block3","1",-305.25
18,77,"0.5","block3","Consonant","block3","1",-362.25
18,78,"-0.5","block3","Vowel","block3","1",-271.25
18,79,"-0.5","block3","Vowel","block3","1",-361.25
18,80,"0.5","block3","Consonant","block3","1",-405.25
18,81,"-0.5","block3","Vowel","block3","1",-565.25
18,82,"0.5","block3","Consonant","block3","1",-462.25
18,83,"-0.5","block3","Vowel","block3","1",-402.25
18,84,"0.5","block3","Consonant","block3","1",-16.25
18,85,"-0.5","block3","Vowel","block3","1",-454.25
18,86,"0.5","block3","Consonant","block3","1",-305.25
18,87,"-0.5","block3","Vowel","block3","0",57.75
18,88,"0.5","block3","Consonant","block3","0",1564.75
18,89,"0.5","block3","Consonant","block3","1",-597.25
18,90,"-0.5","block3","Vowel","block3","1",-294.25
18,91,"-0.5","block3","Vowel","block3","1",-623.25
18,92,"0.5","block3","Consonant","block3","1",-551.25
18,93,"0.5","block3","Consonant","block3","1",-184.25
18,94,"-0.5","block3","Vowel","block3","1",-272.25
18,95,"0.5","block3","Consonant","block3","0",-347.25
18,96,"-0.5","block3","Vowel","block3","1",-163.25
19,1,"0.5","block1","Consonant","block1","1",2884.25
19,2,"-0.5","block1","Vowel","block1","1",2322.25
19,3,"-0.5","block1","Vowel","block1","1",2795.25
19,4,"0.5","block1","Consonant","block1","1",1630.25
19,5,"0.5","block1","Consonant","block1","1",272.25
19,6,"-0.5","block1","Vowel","block1","1",-110.75
19,7,"0.5","block1","Consonant","block1","1",3314.25
19,8,"-0.5","block1","Vowel","block1","1",2594.25
19,9,"-0.5","block1","Vowel","block1","1",784.25
19,10,"0.5","block1","Consonant","block1","0",1280.25
19,11,"-0.5","block1","Vowel","block1","1",253.25
19,12,"0.5","block1","Consonant","block1","0",367.25
19,13,"0.5","block1","Consonant","block1","0",86.25
19,14,"-0.5","block1","Vowel","block1","1",27.25
19,15,"-0.5","block1","Vowel","block1","1",-525.75
19,16,"0.5","block1","Consonant","block1","1",-28.75
19,17,"-0.5","block1","Vowel","block1","1",-362.75
19,18,"0.5","block1","Consonant","block1","1",319.25
19,19,"0.5","block1","Consonant","block1","1",-432.75
19,20,"-0.5","block1","Vowel","block1","1",-634.75
19,21,"0.5","block1","Consonant","block1","1",674.25
19,22,"-0.5","block1","Vowel","block1","1",-539.75
19,23,"-0.5","block1","Vowel","block1","1",-564.75
19,24,"0.5","block1","Consonant","block1","1",-529.75
19,25,"0.5","block1","Consonant","block1","1",152.25
19,26,"-0.5","block1","Vowel","block1","1",-621.75
19,27,"-0.5","block1","Vowel","block1","1",-855.75
19,28,"0.5","block1","Consonant","block1","1",-275.75
19,29,"-0.5","block1","Vowel","block1","1",-633.75
19,30,"0.5","block1","Consonant","block1","1",-410.75
19,31,"0.5","block1","Consonant","block1","1",-970.75
19,32,"-0.5","block1","Vowel","block1","1",-902.75
19,33,"-0.5","block2","Vowel","block2","1",100.625
19,34,"0.5","block2","Consonant","block2","1",-750.375
19,35,"-0.5","block2","Vowel","block2","1",-56.375
19,36,"0.5","block2","Consonant","block2","1",-354.375
19,37,"0.5","block2","Consonant","block2","0",427.625
19,38,"-0.5","block2","Vowel","block2","1",-642.375
19,39,"-0.5","block2","Vowel","block2","1",-508.375
19,40,"0.5","block2","Consonant","block2","1",-546.375
19,41,"0.5","block2","Consonant","block2","1",181.625
19,42,"-0.5","block2","Vowel","block2","1",-781.375
19,43,"0.5","block2","Consonant","block2","1",NA
19,44,"-0.5","block2","Vowel","block2","1",177.625
19,45,"-0.5","block2","Vowel","block2","1",NA
19,46,"0.5","block2","Consonant","block2","1",-82.375
19,47,"-0.5","block2","Vowel","block2","1",-613.375
19,48,"0.5","block2","Consonant","block2","1",-127.375
19,49,"-0.5","block2","Vowel","block2","1",-710.375
19,50,"0.5","block2","Consonant","block2","0",-884.375
19,51,"-0.5","block2","Vowel","block2","1",-519.375
19,52,"0.5","block2","Consonant","block2","1",-869.375
19,53,"-0.5","block2","Vowel","block2","1",-508.375
19,54,"0.5","block2","Consonant","block2","1",-376.375
19,55,"0.5","block2","Consonant","block2","1",518.625
19,56,"-0.5","block2","Vowel","block2","1",-728.375
19,57,"0.5","block2","Consonant","block2","1",-575.375
19,58,"-0.5","block2","Vowel","block2","1",-786.375
