subject,condition,block,group,item,word,accuracy,raw_rt,removed_rt,rt
21,target2,block2,12,56,battle,0,1906,1906,441
21,target1,block2,12,57,miss,1,1569,1569,104
21,target2,block2,12,58,map,0,917,917,-548
21,target1,block2,12,59,thought,1,1057,1057,-408
21,filler,block2,12,60,peach,1,1465,1465,
21,target2,block2,13,61,faster,1,1489,1489,-417
21,target1,block2,13,62,worse,1,1267,1267,-639
21,target2,block2,13,63,band,1,1017,1017,-889
21,target1,block2,13,64,gross,0,1377,1377,-529
21,filler,block2,13,65,cheek,1,1906,1906,
21,target2,block2,14,66,pat,1,1169,1169,-485
21,target1,block2,14,67,think,1,897,897,-757
21,target1,block2,14,68,thought,0,1168,1168,-486
21,target2,block2,14,69,cap,1,1098,1098,-556
21,filler,block2,14,70,fool,1,1654,1654,
21,target1,block2,15,71,pass,1,1607,1607,570
21,target2,block2,15,72,map,1,916,916,-121
21,target2,block2,15,73,bod,1,1236,1236,199
21,target1,block2,15,74,sigh,0,1268,1268,231
21,filler,block2,15,75,money,1,1037,1037,
21,target1,block2,16,76,miss,0,1025,1025,-130
21,target2,block2,16,77,bottle,0,2297,2297,1142
21,target2,block2,16,78,block,1,1647,1647,492
21,target1,block2,16,79,theme,1,1816,1816,661
21,filler,block2,16,80,devise,1,1155,1155,
21,target2,block3,17,81,bad,0,1037,1037,-112
21,target1,block3,17,82,thigh,1,907,907,-242
21,target1,block3,17,83,myth,1,998,998,-151
21,target2,block3,17,84,bond,1,1086,1086,-63
21,filler,block3,17,85,froze,1,1149,1149,
21,target1,block3,18,86,gross,1,1547,1547,281
21,target2,block3,18,87,cap,1,739,739,-527
21,target1,block3,18,88,think,0,657,657,-609
21,target2,block3,18,89,black,1,957,957,-309
21,filler,block3,18,90,hey,1,1266,1266,
21,target1,block3,19,91,sought,0,1078,1078,40
21,target2,block3,19,92,pat,1,946,946,-92
21,target2,block3,19,93,block,1,718,718,-320
21,target1,block3,19,94,path,1,907,907,-131
21,filler,block3,19,95,deal,1,1038,1038,
21,target1,block3,20,96,theme,1,947,947,-322
21,target2,block3,20,97,foster,1,1787,1787,518
21,target2,block3,20,98,mop,1,818,818,-451
21,target1,block3,20,99,worth,0,1713,1713,444
21,filler,block3,20,100,eyes,1,1269,1269,
21,target2,block3,21,101,band,1,1057,1057,146
21,target1,block3,21,102,myth,0,1518,1518,607
21,target2,block3,21,103,bad,1,1355,1355,444
21,target1,block3,21,104,growth,1,1128,1128,217
21,filler,block3,21,105,know,1,911,911,
21,target2,block3,22,106,mop,0,1026,1026,-801
21,target1,block3,22,107,sigh,1,1017,1017,-810
21,target2,block3,22,108,battle,0,1097,1097,-730
21,target1,block3,22,109,sought,1,1615,1615,-212
21,filler,block3,22,110,tide,1,1827,1827,
21,target1,block3,23,111,think,1,997,997,-317
21,target2,block3,23,112,cap,0,866,866,-448
21,target2,block3,23,113,pot,1,748,748,-566
21,target1,block3,23,114,worse,0,1608,1608,294
21,filler,block3,23,115,men,1,1314,1314,
21,target1,block3,24,116,theme,0,1646,1646,487
21,target2,block3,24,117,faster,1,1338,1338,179
21,target1,block3,24,118,pass,1,990,990,-169
21,target2,block3,24,119,battle,1,898,898,-261
21,filler,block3,24,120,pention,1,1159,1159,
21,target2,block4,25,121,backs,1,1268,1268,-870
21,target1,block4,25,122,sing,1,1118,1118,-1020
21,target2,block4,25,123,tap,1,1158,1158,-980
21,target1,block4,25,124,face,0,1322,1322,-816
21,filler,block4,25,125,beat,1,2138,2138,
21,target1,block4,26,126,mouse,1,1328,1328,-311
21,target2,block4,26,127,rack,0,1315,1315,-324
21,target2,block4,26,128,hot,1,1178,1178,-461
21,target1,block4,26,129,force,0,1481,1481,-158
21,filler,block4,26,130,hall,1,1639,1639,
21,target1,block4,27,131,some,0,1467,1467,226
21,target2,block4,27,132,lack,1,1757,1757,516
21,target1,block4,27,133,sick,1,1268,1268,27
21,target2,block4,27,134,rot,1,1798,1798,557
21,filler,block4,27,135,resign,1,1241,1241,
21,target2,block4,28,136,stomp,1,1699,1699,399
21,target1,block4,28,137,mass,1,1332,1332,32
21,target2,block4,28,138,sacks,1,1658,1658,358
21,target1,block4,28,139,thin,1,1103,1103,-197
21,filler,block4,28,140,met,0,1300,1300,
21,target2,block4,29,141,rack,1,1020,1020,-229
21,target1,block4,29,142,force,1,1157,1157,-92
21,target2,block4,29,143,stamp,1,1149,1149,-100
21,target1,block4,29,144,math,1,1138,1138,-111
21,filler,block4,29,145,name,1,1249,1249,
21,target2,block4,30,146,box,1,2588,2588,1157
21,target1,block4,30,147,thick,1,1271,1271,-160
21,target1,block4,30,148,thing,1,1919,1919,488
21,target2,block4,30,149,hat,1,956,956,-475
21,filler,block4,30,150,dime,1,1431,1431,
21,target1,block4,31,151,face,1,1059,1059,-676
21,target2,block4,31,152,sacks,0,1265,1265,-470
21,target2,block4,31,153,rat,1,2271,2271,536
21,target1,block4,31,154,thin,0,1195,1195,-540
21,filler,block4,31,155,fold,1,1735,1735,
21,target1,block4,32,156,mouth,1,1324,1324,-73
21,target2,block4,32,157,top,1,1647,1647,250
21,target2,block4,32,158,lack,0,1520,1520,123
21,target1,block4,32,159,some,1,1696,1696,299
21,filler,block4,32,160,post,1,1397,1397,
22,target1,block1,1,1,thought,1,1240,1240,-736
22,target2,block1,1,2,black,1,1228,1228,-748
22,target2,block1,1,3,battle,0,1027,1027,-949
22,target1,block1,1,4,think,1,826,826,-1150
22,filler,block1,1,5,fell,1,1976,1976,
22,target1,block1,2,6,theme,1,1050,1050,-198
22,target2,block1,2,7,faster,1,992,992,-256
22,target1,block1,2,8,worth,1,1617,1617,369
22,target2,block1,2,9,band,1,1529,1529,281
22,filler,block1,2,10,leak,1,1248,1248,
22,target2,block1,3,11,cop,1,1145,1145,267
22,target1,block1,3,12,pass,1,981,981,103
22,target2,block1,3,13,pat,1,991,991,113
22,target1,block1,3,14,sigh,0,1616,1616,738
22,filler,block1,3,15,tick,1,878,878,
22,target1,block1,4,16,growth,0,1067,1067,7
22,target2,block1,4,17,bod,1,1031,1031,-29
22,target2,block1,4,18,mop,1,1083,1083,23
22,target1,block1,4,19,myth,1,1769,1769,709
22,filler,block1,4,20,core,1,1060,1060,
22,target2,block1,5,21,foster,1,995,995,67
22,target1,block1,5,22,theme,0,1367,1367,439
22,target1,block1,5,23,path,1,1297,1297,369
22,target2,block1,5,24,block,1,1219,1219,291
22,filler,block1,5,25,tear,1,928,928,
22,target1,block1,6,26,gross,0,1208,1208,-362
22,target2,block1,6,27,bond,1,1068,1068,-502
22,target2,block1,6,28,bad,1,766,766,-804
22,target1,block1,6,29,miss,1,796,796,-774
22,filler,block1,6,30,male,1,1570,1570,
22,target1,block1,7,31,sought,1,1287,1287,384
22,target2,block1,7,32,cap,1,812,812,-91
22,target2,block1,7,33,map,1,945,945,42
22,target1,block1,7,34,worth,0,1068,1068,165
22,filler,block1,7,35,guest,1,903,903,
22,target2,block1,8,36,battle,1,777,777,-83
22,target1,block1,8,37,sigh,1,777,777,-83
22,target1,block1,8,38,think,0,788,788,-72
22,target2,block1,8,39,pot,1,866,866,6
22,filler,block1,8,40,dental,1,860,860,
22,target2,block2,9,41,black,1,1381,1381,1
22,target1,block2,9,42,think,0,720,720,-660
22,target2,block2,9,43,foster,1,1063,1063,-317
22,target1,block2,9,44,pass,0,1215,1215,-165
22,filler,block2,9,45,buy,1,1380,1380,
22,target1,block2,10,46,growth,0,1375,1375,504
22,target2,block2,10,47,pot,1,852,852,-19
22,target2,block2,10,48,bond,1,1186,1186,315
22,target1,block2,10,49,worth,1,1047,1047,176
22,filler,block2,10,50,near,1,871,871,
22,target1,block2,11,51,seem,1,1120,1120,168
22,target2,block2,11,52,bad,1,823,823,-129
22,target1,block2,11,53,sigh,1,670,670,-282
22,target2,block2,11,54,cop,1,556,556,-396
22,filler,block2,11,55,tense,1,952,952,
22,target2,block2,12,56,bottle,1,1036,1036,254
22,target1,block2,12,57,miss,1,721,721,-61
22,target2,block2,12,58,mop,1,538,538,-244
22,target1,block2,12,59,sought,0,1311,1311,529
22,filler,block2,12,60,peach,1,782,782,
22,target2,block2,13,61,faster,1,630,630,-783
22,target1,block2,13,62,worse,1,683,683,-730
22,target2,block2,13,63,band,1,984,984,-429
22,target1,block2,13,64,growth,1,862,862,-551
22,filler,block2,13,65,cheek,1,1413,1413,
22,target2,block2,14,66,pat,1,715,715,-178
22,target1,block2,14,67,think,1,645,645,-248
22,target1,block2,14,68,thought,0,912,912,19
22,target2,block2,14,69,cap,1,916,916,23
22,filler,block2,14,70,fool,1,893,893,
22,target1,block2,15,71,pass,1,1397,1397,649
22,target2,block2,15,72,map,1,790,790,42
22,target2,block2,15,73,bod,1,848,848,100
22,target1,block2,15,74,thigh,1,919,919,171
22,filler,block2,15,75,money,1,748,748,
22,target1,block2,16,76,miss,0,715,715,-108
22,target2,block2,16,77,battle,1,748,748,-75
22,target2,block2,16,78,block,1,744,744,-79
22,target1,block2,16,79,theme,1,756,756,-67
22,filler,block2,16,80,devise,1,823,823,
22,target2,block3,17,81,bod,1,572,572,-286
22,target1,block3,17,82,sigh,0,826,826,-32
22,target1,block3,17,83,myth,1,896,896,38
22,target2,block3,17,84,bond,1,812,812,-46
22,filler,block3,17,85,froze,1,858,858,
22,target1,block3,18,86,growth,0,965,965,120
22,target2,block3,18,87,cap,1,740,740,-105
22,target1,block3,18,88,think,0,481,481,-364
22,target2,block3,18,89,black,1,740,740,-105
22,filler,block3,18,90,hey,1,845,845,
22,target1,block3,19,91,thought,1,1180,1180,377
22,target2,block3,19,92,pat,1,918,918,115
22,target2,block3,19,93,block,1,841,841,38
22,target1,block3,19,94,pass,0,1175,1175,372
22,filler,block3,19,95,deal,1,803,803,
22,target1,block3,20,96,theme,1,595,595,-232
22,target2,block3,20,97,foster,1,837,837,10
22,target2,block3,20,98,mop,1,563,563,-264
22,target1,block3,20,99,worth,0,739,739,-88
22,filler,block3,20,100,eyes,1,827,827,
22,target2,block3,21,101,band,1,556,556,-238
22,target1,block3,21,102,miss,1,810,810,16
22,target2,block3,21,103,bad,1,777,777,-17
22,target1,block3,21,104,growth,1,958,958,164
22,filler,block3,21,105,know,1,794,794,
22,target2,block3,22,106,map,1,723,723,-128
22,target1,block3,22,107,thigh,0,729,729,-122
22,target2,block3,22,108,bottle,1,760,760,-91
22,target1,block3,22,109,sought,1,586,586,-265
22,filler,block3,22,110,tide,1,851,851,
22,target1,block3,23,111,think,1,735,735,-168
22,target2,block3,23,112,cap,0,738,738,-165
22,target2,block3,23,113,pot,1,570,570,-333
22,target1,block3,23,114,worse,0,1431,1431,528
22,filler,block3,23,115,men,1,903,903,
22,target1,block3,24,116,theme,0,1562,1562,481
22,target2,block3,24,117,faster,1,1065,1065,-16
22,target1,block3,24,118,pass,1,1228,1228,147
22,target2,block3,24,119,battle,1,552,552,-529
22,filler,block3,24,120,pention,1,1081,1081,
22,target2,block4,25,121,backs,1,1117,1117,-254
22,target1,block4,25,122,sing,1,1086,1086,-285
22,target2,block4,25,123,tap,1,701,701,-670
22,target1,block4,25,124,faith,1,1463,1463,92
22,filler,block4,25,125,beat,1,1371,1371,
22,target1,block4,26,126,mouse,1,1328,1328,341
22,target2,block4,26,127,rock,1,1933,1933,946
22,target2,block4,26,128,hot,1,626,626,-361
22,target1,block4,26,129,forth,1,2161,2161,1174
22,filler,block4,26,130,hall,1,987,987,
22,target1,block4,27,131,thumb,1,1405,1405,438
22,target2,block4,27,132,lack,1,949,949,-18
22,target1,block4,27,133,sick,1,733,733,-234
22,target2,block4,27,134,rot,1,1332,1332,365
22,filler,block4,27,135,resign,1,967,967,
22,target2,block4,28,136,stomp,1,1223,1223,271
22,target1,block4,28,137,mass,1,844,844,-108
22,target2,block4,28,138,sacks,1,1499,1499,547
22,target1,block4,28,139,thin,1,885,885,-67
22,filler,block4,28,140,meet,1,952,952,
22,target2,block4,29,141,rack,1,1049,1049,199
22,target1,block4,29,142,forth,0,1460,1460,610
22,target2,block4,29,143,stamp,1,738,738,-112
22,target1,block4,29,144,math,1,838,838,-12
22,filler,block4,29,145,name,1,850,850,
22,target2,block4,30,146,box,1,726,726,-81
22,target1,block4,30,147,thick,1,864,864,57
22,target1,block4,30,148,thing,1,951,951,144
22,target2,block4,30,149,hat,1,678,678,-129
22,filler,block4,30,150,dime,1,807,807,
22,target1,block4,31,151,face,1,2181,2181,1311
22,target2,block4,31,152,socks,1,899,899,29
22,target2,block4,31,153,rat,1,918,918,48
22,target1,block4,31,154,thin,0,829,829,-41
22,filler,block4,31,155,fold,1,870,870,
22,target1,block4,32,156,mouse,0,1914,1914,898
22,target2,block4,32,157,top,1,904,904,-112
22,target2,block4,32,158,lock,1,1353,1353,337
22,target1,block4,32,159,thumb,0,1023,1023,7
22,filler,block4,32,160,post,1,1016,1016,
23,target1,block1,1,1,sought,0,4507,4507,1527
23,target2,block1,1,2,black,1,1419,1419,-1561
23,target2,block1,1,3,bottle,1,4992,4992,2012
23,target1,block1,1,4,think,1,3160,3160,180
23,filler,block1,1,5,fell,1,2980,2980,
23,target1,block1,2,6,theme,1,2014,2014,-197
23,target2,block1,2,7,faster,1,1678,1678,-533
23,target1,block1,2,8,worse,0,1412,1412,-799
23,target2,block1,2,9,band,1,1842,1842,-369
23,filler,block1,2,10,leak,1,2211,2211,
23,target2,block1,3,11,cop,1,2990,2990,1918
23,target1,block1,3,12,pass,1,6715,6715,5643
23,target2,block1,3,13,pat,1,1402,1402,330
23,target1,block1,3,14,thigh,1,2532,2532,1460
23,filler,block1,3,15,tick,1,1072,1072,
23,target1,block1,4,16,growth,0,3203,3203,2223
23,target2,block1,4,17,bod,1,1911,1911,931
23,target2,block1,4,18,mop,1,3180,3180,2200
23,target1,block1,4,19,myth,1,2888,2888,1908
23,filler,block1,4,20,core,1,980,980,
23,target2,block1,5,21,foster,1,1291,1291,453
23,target1,block1,5,22,seem,1,2190,2190,1352
23,target1,block1,5,23,path,1,1555,1555,717
23,target2,block1,5,24,block,1,1127,1127,289
23,filler,block1,5,25,tear,1,838,838,
23,target1,block1,6,26,growth,1,1288,1288,57
23,target2,block1,6,27,bond,1,628,628,-603
23,target2,block1,6,28,bad,1,765,765,-466
23,target1,block1,6,29,miss,1,521,521,-710
23,filler,block1,6,30,male,1,1231,1231,
23,target1,block1,7,31,sought,1,2197,2197,1258
23,target2,block1,7,32,cap,1,786,786,-153
23,target2,block1,7,33,map,1,473,473,-466
23,target1,block1,7,34,worth,0,880,880,-59
23,filler,block1,7,35,guest,1,939,939,
23,target2,block1,8,36,battle,1,1072,1072,406
23,target1,block1,8,37,sigh,1,938,938,272
23,target1,block1,8,38,think,0,1196,1196,530
23,target2,block1,8,39,pot,1,616,616,-50
23,filler,block1,8,40,dental,1,666,666,
23,target2,block2,9,41,black,1,735,735,-700
23,target1,block2,9,42,think,0,2348,2348,913
23,target2,block2,9,43,foster,1,1104,1104,-331
23,target1,block2,9,44,pass,0,1949,1949,514
23,filler,block2,9,45,buy,1,1435,1435,
23,target1,block2,10,46,growth,0,2840,2840,1645
23,target2,block2,10,47,pot,1,942,942,-253
23,target2,block2,10,48,bond,1,1106,1106,-89
23,target1,block2,10,49,worth,1,7286,7286,6091
23,filler,block2,10,50,near,1,1195,1195,
23,target1,block2,11,51,seem,1,1196,1196,156
23,target2,block2,11,52,bad,1,794,794,-246
23,target1,block2,11,53,sigh,1,1421,1421,381
23,target2,block2,11,54,cop,1,2357,NA,
23,filler,block2,11,55,tense,1,1040,1040,
23,target2,block2,12,56,bottle,1,1233,1233,108
23,target1,block2,12,57,miss,1,600,600,-525
23,target2,block2,12,58,mop,1,727,727,-398
23,target1,block2,12,59,sought,0,1176,1176,51
23,filler,block2,12,60,peach,1,1125,1125,
23,target2,block2,13,61,faster,1,618,618,-2460
23,target1,block2,13,62,worse,1,7732,7732,4654
23,target2,block2,13,63,band,1,776,776,-2302
23,target1,block2,13,64,growth,1,4000,4000,922
23,filler,block2,13,65,cheek,1,3078,3078,
23,target2,block2,14,66,pat,1,1202,1202,62
23,target1,block2,14,67,think,1,1736,1736,596
23,target1,block2,14,68,sought,1,694,694,-446
23,target2,block2,14,69,cap,1,610,610,-530
23,filler,block2,14,70,fool,1,1140,1140,
23,target1,block2,15,71,pass,1,1098,1098,223
23,target2,block2,15,72,map,1,642,642,-233
23,target2,block2,15,73,bod,1,1183,1183,308
23,target1,block2,15,74,thigh,1,2886,2886,2011
23,filler,block2,15,75,money,1,875,875,
23,target1,block2,16,76,myth,1,1597,1597,170
23,target2,block2,16,77,battle,1,1337,1337,-90
23,target2,block2,16,78,block,1,1089,1089,-338
23,target1,block2,16,79,theme,1,1537,1537,110
23,filler,block2,16,80,devise,1,1427,1427,
23,target2,block3,17,81,bod,1,1034,1034,-70
23,target1,block3,17,82,thigh,1,3724,3724,2620
23,target1,block3,17,83,miss,0,824,824,-280
23,target2,block3,17,84,bond,1,1031,1031,-73
23,filler,block3,17,85,froze,1,1104,1104,
23,target1,block3,18,86,growth,0,1156,1156,305
23,target2,block3,18,87,cap,1,1025,1025,174
23,target1,block3,18,88,think,0,1520,1520,669
23,target2,block3,18,89,black,1,1055,1055,204
23,filler,block3,18,90,hey,1,851,851,
23,target1,block3,19,91,thought,1,2383,2383,768
23,target2,block3,19,92,pat,1,760,760,-855
23,target2,block3,19,93,block,1,1064,1064,-551
23,target1,block3,19,94,path,1,2411,2411,796
23,filler,block3,19,95,deal,1,1615,1615,
23,target1,block3,20,96,theme,1,1958,1958,689
23,target2,block3,20,97,foster,1,780,780,-489
23,target2,block3,20,98,mop,1,2483,2483,1214
23,target1,block3,20,99,worse,1,2144,2144,875
23,filler,block3,20,100,eyes,1,1269,1269,
23,target2,block3,21,101,band,1,1061,1061,-42
23,target1,block3,21,102,miss,1,1471,1471,368
23,target2,block3,21,103,bad,1,898,898,-205
23,target1,block3,21,104,growth,1,2341,2341,1238
23,filler,block3,21,105,know,1,1103,1103,
23,target2,block3,22,106,map,1,748,748,-446
23,target1,block3,22,107,sigh,1,1001,1001,-193
23,target2,block3,22,108,battle,0,1508,1508,314
23,target1,block3,22,109,thought,0,1162,1162,-32
23,filler,block3,22,110,tide,1,1194,1194,
23,target1,block3,23,111,think,1,1998,1998,1133
23,target2,block3,23,112,cop,1,4082,NA,
23,target2,block3,23,113,pot,1,1028,1028,163
23,target1,block3,23,114,worth,1,2188,2188,1323
23,filler,block3,23,115,men,1,865,865,
23,target1,block3,24,116,seem,1,1087,1087,-366
23,target2,block3,24,117,faster,1,1235,1235,-218
23,target1,block3,24,118,pass,1,2798,2798,1345
23,target2,block3,24,119,battle,1,1566,1566,113
23,filler,block3,24,120,pention,1,1453,1453,
23,target2,block4,25,121,backs,1,2075,2075,974
23,target1,block4,25,122,thing,0,3701,3701,2600
23,target2,block4,25,123,tap,1,1254,1254,153
23,target1,block4,25,124,face,0,807,807,-294
23,filler,block4,25,125,beat,1,1101,1101,
23,target1,block4,26,126,mouse,1,1224,1224,96
23,target2,block4,26,127,rock,1,1698,1698,570
23,target2,block4,26,128,hot,1,1425,1425,297
23,target1,block4,26,129,forth,1,2602,2602,1474
23,filler,block4,26,130,hall,1,1128,1128,
23,target1,block4,27,131,thumb,1,1674,1674,601
23,target2,block4,27,132,lack,1,1313,1313,240
23,target1,block4,27,133,sick,1,1250,1250,177
23,target2,block4,27,134,rot,1,2763,2763,1690
23,filler,block4,27,135,resign,1,1073,1073,
23,target2,block4,28,136,stamp,0,1373,1373,192
23,target1,block4,28,137,math,0,906,906,-275
23,target2,block4,28,138,sacks,1,1361,1361,180
23,target1,block4,28,139,thin,1,853,853,-328
23,filler,block4,28,140,meet,1,1181,1181,
23,target2,block4,29,141,rack,1,1181,1181,378
23,target1,block4,29,142,force,1,1756,1756,953
23,target2,block4,29,143,stamp,1,959,959,156
23,target1,block4,29,144,math,1,1101,1101,298
23,filler,block4,29,145,name,1,803,803,
23,target2,block4,30,146,box,1,1305,1305,253
23,target1,block4,30,147,thick,1,821,821,-231
23,target1,block4,30,148,sing,0,1535,1535,483
23,target2,block4,30,149,hot,0,4312,4312,3260
23,filler,block4,30,150,dime,1,1052,1052,
23,target1,block4,31,151,face,1,1967,1967,965
23,target2,block4,31,152,socks,1,3993,3993,2991
23,target2,block4,31,153,rat,1,1319,1319,317
23,target1,block4,31,154,thin,0,2131,2131,1129
23,filler,block4,31,155,fold,1,1002,1002,
23,target1,block4,32,156,mouse,0,2973,2973,1657
23,target2,block4,32,157,top,1,1195,1195,-121
23,target2,block4,32,158,lock,1,1878,1878,562
23,target1,block4,32,159,some,1,1397,1397,81
23,filler,block4,32,160,post,1,1316,1316,
