"subject","item","sound","block","type","block_G","response","adjusted_response_time"
31,47,"-0.5","-0.5","Vowel","block4","1",652.625
31,48,"0.5","-0.5","Consonant","block4","1",-624.375
31,49,"-0.5","-0.5","Vowel","block4","1",-355.375
31,50,"0.5","-0.5","Consonant","block4","0",-388.375
31,51,"-0.5","-0.5","Vowel","block4","1",-516.375
31,52,"0.5","-0.5","Consonant","block4","1",-713.375
31,53,"-0.5","-0.5","Vowel","block4","1",-422.375
31,54,"0.5","-0.5","Consonant","block4","1",-588.375
31,55,"0.5","-0.5","Consonant","block4","1",-839.375
31,56,"-0.5","-0.5","Vowel","block4","1",-969.375
31,57,"0.5","-0.5","Consonant","block4","0",-335.375
31,58,"-0.5","-0.5","Vowel","block4","1",-721.375
31,59,"-0.5","-0.5","Vowel","block4","1",-104.375
31,60,"0.5","-0.5","Consonant","block4","0",-669.375
31,61,"0.5","-0.5","Consonant","block4","0",-535.375
31,62,"-0.5","-0.5","Vowel","block4","1",-1150.375
31,63,"-0.5","-0.5","Vowel","block4","1",-737.375
31,64,"0.5","-0.5","Consonant","block4","1",-442.375
32,1,"0.5","0.5","Consonant","block1","1",1438.75
32,2,"-0.5","0.5","Vowel","block1","1",189.75
32,3,"-0.5","0.5","Vowel","block1","1",NA
32,4,"0.5","0.5","Consonant","block1","1",216.75
32,5,"0.5","0.5","Consonant","block1","1",-486.25
32,6,"-0.5","0.5","Vowel","block1","1",-168.25
32,7,"0.5","0.5","Consonant","block1","1",666.75
32,8,"-0.5","0.5","Vowel","block1","1",-157.25
32,9,"-0.5","0.5","Vowel","block1","1",1357.75
32,10,"0.5","0.5","Consonant","block1","1",-309.25
32,11,"-0.5","0.5","Vowel","block1","1",-77.25
32,12,"0.5","0.5","Consonant","block1","0",1800.75
32,13,"0.5","0.5","Consonant","block1","0",950.75
32,14,"-0.5","0.5","Vowel","block1","0",668.75
32,15,"-0.5","0.5","Vowel","block1","0",-414.25
32,16,"0.5","0.5","Consonant","block1","1",1632.75
32,17,"-0.5","0.5","Vowel","block1","1",-9.25
32,18,"0.5","0.5","Consonant","block1","1",-320.25
32,19,"0.5","0.5","Consonant","block1","1",205.75
32,20,"-0.5","0.5","Vowel","block1","1",-334.25
32,21,"0.5","0.5","Consonant","block1","1",-400.25
32,22,"-0.5","0.5","Vowel","block1","1",-694.25
32,23,"-0.5","0.5","Vowel","block1","1",-135.25
32,24,"0.5","0.5","Consonant","block1","1",-743.25
32,25,"0.5","0.5","Consonant","block1","1",224.75
32,26,"-0.5","0.5","Vowel","block1","1",-532.25
32,27,"-0.5","0.5","Vowel","block1","1",-410.25
32,28,"0.5","0.5","Consonant","block1","0",NA
32,29,"-0.5","0.5","Vowel","block1","1",-731.25
32,30,"0.5","0.5","Consonant","block1","1",-703.25
32,31,"0.5","0.5","Consonant","block1","1",-579.25
32,32,"-0.5","0.5","Vowel","block1","1",382.75
32,33,"-0.5","-0.5","Vowel","block4","1",272.125
32,34,"0.5","-0.5","Consonant","block4","1",375.125
32,35,"-0.5","-0.5","Vowel","block4","1",-369.875
32,36,"0.5","-0.5","Consonant","block4","0",NA
32,37,"0.5","-0.5","Consonant","block4","1",1559.125
32,38,"-0.5","-0.5","Vowel","block4","1",63.125
32,39,"-0.5","-0.5","Vowel","block4","1",-309.875
32,40,"0.5","-0.5","Consonant","block4","1",-208.875
32,41,"0.5","-0.5","Consonant","block4","1",154.125
32,42,"-0.5","-0.5","Vowel","block4","1",1339.125
32,43,"0.5","-0.5","Consonant","block4","1",-17.875
32,44,"-0.5","-0.5","Vowel","block4","1",173.125
32,45,"-0.5","-0.5","Vowel","block4","0",236.125
32,46,"0.5","-0.5","Consonant","block4","1",537.125
32,47,"-0.5","-0.5","Vowel","block4","1",496.125
32,48,"0.5","-0.5","Consonant","block4","1",-245.875
32,49,"-0.5","-0.5","Vowel","block4","1",621.125
32,50,"0.5","-0.5","Consonant","block4","0",-287.875
32,51,"-0.5","-0.5","Vowel","block4","1",-305.875
32,52,"0.5","-0.5","Consonant","block4","1",-199.875
32,53,"-0.5","-0.5","Vowel","block4","1",-214.875
32,54,"0.5","-0.5","Consonant","block4","1",348.125
32,55,"0.5","-0.5","Consonant","block4","0",-430.875
32,56,"-0.5","-0.5","Vowel","block4","1",-375.875
32,57,"0.5","-0.5","Consonant","block4","1",-177.875
32,58,"-0.5","-0.5","Vowel","block4","1",1503.125
32,59,"-0.5","-0.5","Vowel","block4","1",-205.875
32,60,"0.5","-0.5","Consonant","block4","1",-451.875
32,61,"0.5","-0.5","Consonant","block4","1",-300.875
32,62,"-0.5","-0.5","Vowel","block4","1",-519.875
32,63,"-0.5","-0.5","Vowel","block4","1",464.125
32,64,"0.5","-0.5","Consonant","block4","1",-274.875
33,1,"0.5","0.5","Consonant","block1","1",2136.125
33,2,"-0.5","0.5","Vowel","block1","1",865.125
33,3,"-0.5","0.5","Vowel","block1","1",1118.125
33,4,"0.5","0.5","Consonant","block1","0",3813.125
33,5,"0.5","0.5","Consonant","block1","1",3169.125
33,6,"-0.5","0.5","Vowel","block1","1",-388.875
33,7,"0.5","0.5","Consonant","block1","1",3757.125
33,8,"-0.5","0.5","Vowel","block1","1",427.125
33,9,"-0.5","0.5","Vowel","block1","1",-601.875
33,10,"0.5","0.5","Consonant","block1","1",839.125
33,11,"-0.5","0.5","Vowel","block1","1",-1092.875
33,12,"0.5","0.5","Consonant","block1","1",4341.125
33,13,"0.5","0.5","Consonant","block1","1",1310.125
33,14,"-0.5","0.5","Vowel","block1","1",880.125
33,15,"-0.5","0.5","Vowel","block1","1",-123.875
33,16,"0.5","0.5","Consonant","block1","1",4060.125
33,17,"-0.5","0.5","Vowel","block1","1",-774.875
33,18,"0.5","0.5","Consonant","block1","1",-1029.875
33,19,"0.5","0.5","Consonant","block1","1",-1186.875
33,20,"-0.5","0.5","Vowel","block1","1",-839.875
33,21,"0.5","0.5","Consonant","block1","1",-469.875
33,22,"-0.5","0.5","Vowel","block1","1",-914.875
33,23,"-0.5","0.5","Vowel","block1","1",-837.875
33,24,"0.5","0.5","Consonant","block1","1",-852.875
33,25,"0.5","0.5","Consonant","block1","1",3752.125
33,26,"-0.5","0.5","Vowel","block1","1",-1011.875
33,27,"-0.5","0.5","Vowel","block1","1",-1328.875
33,28,"0.5","0.5","Consonant","block1","1",588.125
33,29,"-0.5","0.5","Vowel","block1","1",-966.875
33,30,"0.5","0.5","Consonant","block1","1",-664.875
33,31,"0.5","0.5","Consonant","block1","1",-1033.875
33,32,"-0.5","0.5","Vowel","block1","1",-1192.875
33,33,"-0.5","-0.5","Vowel","block4","1",-207.125
33,34,"0.5","-0.5","Consonant","block4","1",-535.125
33,35,"-0.5","-0.5","Vowel","block4","1",-521.125
33,36,"0.5","-0.5","Consonant","block4","0",1236.875
33,37,"0.5","-0.5","Consonant","block4","1",260.875
33,38,"-0.5","-0.5","Vowel","block4","1",-310.125
33,39,"-0.5","-0.5","Vowel","block4","1",307.875
33,40,"0.5","-0.5","Consonant","block4","1",-59.125
33,41,"0.5","-0.5","Consonant","block4","1",332.875
33,42,"-0.5","-0.5","Vowel","block4","1",32.875
33,43,"0.5","-0.5","Consonant","block4","0",82.875
33,44,"-0.5","-0.5","Vowel","block4","0",NA
33,45,"-0.5","-0.5","Vowel","block4","0",-1.125
33,46,"0.5","-0.5","Consonant","block4","1",170.875
33,47,"-0.5","-0.5","Vowel","block4","1",342.875
33,48,"0.5","-0.5","Consonant","block4","1",-258.125
33,49,"-0.5","-0.5","Vowel","block4","1",160.875
33,50,"0.5","-0.5","Consonant","block4","1",1988.875
33,51,"-0.5","-0.5","Vowel","block4","1",-268.125
33,52,"0.5","-0.5","Consonant","block4","1",1558.875
33,53,"-0.5","-0.5","Vowel","block4","1",-531.125
33,54,"0.5","-0.5","Consonant","block4","1",54.875
33,55,"0.5","-0.5","Consonant","block4","1",1220.875
33,56,"-0.5","-0.5","Vowel","block4","1",-178.125
33,57,"0.5","-0.5","Consonant","block4","1",-457.125
33,58,"-0.5","-0.5","Vowel","block4","1",-283.125
33,59,"-0.5","-0.5","Vowel","block4","1",-271.125
33,60,"0.5","-0.5","Consonant","block4","1",1039.875
33,61,"0.5","-0.5","Consonant","block4","1",-231.125
33,62,"-0.5","-0.5","Vowel","block4","1",-528.125
33,63,"-0.5","-0.5","Vowel","block4","1",491.875
33,64,"0.5","-0.5","Consonant","block4","1",265.875
34,1,"0.5","0.5","Consonant","block1","0",3420.5
34,2,"-0.5","0.5","Vowel","block1","1",1024.5
34,3,"-0.5","0.5","Vowel","block1","1",NA
34,4,"0.5","0.5","Consonant","block1","1",220.5
34,5,"0.5","0.5","Consonant","block1","1",385.5
34,6,"-0.5","0.5","Vowel","block1","1",675.5
34,7,"0.5","0.5","Consonant","block1","1",2195.5
34,8,"-0.5","0.5","Vowel","block1","1",NA
34,9,"-0.5","0.5","Vowel","block1","1",3430.5
34,10,"0.5","0.5","Consonant","block1","1",281.5
34,11,"-0.5","0.5","Vowel","block1","1",-783.5
34,12,"0.5","0.5","Consonant","block1","0",-330.5
34,13,"0.5","0.5","Consonant","block1","0",536.5
34,14,"-0.5","0.5","Vowel","block1","0",247.5
34,15,"-0.5","0.5","Vowel","block1","0",-865.5
34,16,"0.5","0.5","Consonant","block1","1",1515.5
34,17,"-0.5","0.5","Vowel","block1","1",-12.5
34,18,"0.5","0.5","Consonant","block1","1",NA
34,19,"0.5","0.5","Consonant","block1","0",-483.5
34,20,"-0.5","0.5","Vowel","block1","1",-971.5
34,21,"0.5","0.5","Consonant","block1","1",2246.5
34,22,"-0.5","0.5","Vowel","block1","1",-637.5
34,23,"-0.5","0.5","Vowel","block1","1",392.5
34,24,"0.5","0.5","Consonant","block1","0",-764.5
34,25,"0.5","0.5","Consonant","block1","1",NA
34,26,"-0.5","0.5","Vowel","block1","1",-27.5
34,27,"-0.5","0.5","Vowel","block1","1",-1212.5
34,28,"0.5","0.5","Consonant","block1","1",222.5
34,29,"-0.5","0.5","Vowel","block1","1",562.5
34,30,"0.5","0.5","Consonant","block1","1",-450.5
34,31,"0.5","0.5","Consonant","block1","0",5462.5
34,32,"-0.5","0.5","Vowel","block1","1",163.5
34,33,"-0.5","-0.5","Vowel","block4","1",500
34,34,"0.5","-0.5","Consonant","block4","1",1983
34,35,"-0.5","-0.5","Vowel","block4","1",1368
34,36,"0.5","-0.5","Consonant","block4","0",-365
34,37,"0.5","-0.5","Consonant","block4","0",2096
34,38,"-0.5","-0.5","Vowel","block4","1",5046
34,39,"-0.5","-0.5","Vowel","block4","1",7579
34,40,"0.5","-0.5","Consonant","block4","1",1612
34,41,"0.5","-0.5","Consonant","block4","1",1979
34,42,"-0.5","-0.5","Vowel","block4","1",-99
34,43,"0.5","-0.5","Consonant","block4","1",-628
34,44,"-0.5","-0.5","Vowel","block4","1",1025
34,45,"-0.5","-0.5","Vowel","block4","1",306
34,46,"0.5","-0.5","Consonant","block4","0",-501
34,47,"-0.5","-0.5","Vowel","block4","1",157
34,48,"0.5","-0.5","Consonant","block4","1",-295
34,49,"-0.5","-0.5","Vowel","block4","1",892
34,50,"0.5","-0.5","Consonant","block4","0",-367
34,51,"-0.5","-0.5","Vowel","block4","1",-678
34,52,"0.5","-0.5","Consonant","block4","1",-502
34,53,"-0.5","-0.5","Vowel","block4","1",-666
34,54,"0.5","-0.5","Consonant","block4","0",-305
34,55,"0.5","-0.5","Consonant","block4","0",-731
34,56,"-0.5","-0.5","Vowel","block4","1",-862
34,57,"0.5","-0.5","Consonant","block4","1",-1031
34,58,"-0.5","-0.5","Vowel","block4","1",-594
34,59,"-0.5","-0.5","Vowel","block4","0",560
34,60,"0.5","-0.5","Consonant","block4","0",-900
34,61,"0.5","-0.5","Consonant","block4","1",-684
34,62,"-0.5","-0.5","Vowel","block4","1",707
34,63,"-0.5","-0.5","Vowel","block4","1",-350
34,64,"0.5","-0.5","Consonant","block4","1",-699
35,1,"0.5","0.5","Consonant","block1","1",1422.71428571429
35,2,"-0.5","0.5","Vowel","block1","1",-515.285714285714
35,3,"-0.5","0.5","Vowel","block1","1",4130.71428571429
35,4,"0.5","0.5","Consonant","block1","1",-591.285714285714
35,5,"0.5","0.5","Consonant","block1","1",1419.71428571429
35,6,"-0.5","0.5","Vowel","block1","1",386.714285714286
35,7,"0.5","0.5","Consonant","block1","0",5362.71428571429
35,8,"-0.5","0.5","Vowel","block1","1",2524.71428571429
35,9,"-0.5","0.5","Vowel","block1","1",1597.71428571429
35,10,"0.5","0.5","Consonant","block1","1",35.7142857142858
35,11,"-0.5","0.5","Vowel","block1","1",-89.2857142857142
35,12,"0.5","0.5","Consonant","block1","1",3171.71428571429
35,13,"0.5","0.5","Consonant","block1","1",-199.285714285714
35,14,"-0.5","0.5","Vowel","block1","1",1973.71428571429
35,15,"-0.5","0.5","Vowel","block1","1",-643.285714285714
35,16,"0.5","0.5","Consonant","block1","1",-758.285714285714
35,17,"-0.5","0.5","Vowel","block1","1",-215.285714285714
35,18,"0.5","0.5","Consonant","block1","1",-485.285714285714
35,19,"0.5","0.5","Consonant","block1","1",-781.285714285714
35,20,"-0.5","0.5","Vowel","block1","1",7376.71428571429
35,21,"0.5","0.5","Consonant","block1","1",396.714285714286
35,22,"-0.5","0.5","Vowel","block1","1",-36.2857142857142
35,23,"-0.5","0.5","Vowel","block1","1",-804.285714285714
35,24,"0.5","0.5","Consonant","block1","1",-835.285714285714
35,25,"0.5","0.5","Consonant","block1","1",-315.285714285714
35,26,"-0.5","0.5","Vowel","block1","1",-919.285714285714
35,27,"-0.5","0.5","Vowel","block1","1",-1004.28571428571
35,28,"0.5","0.5","Consonant","block1","1",-724.285714285714
35,29,"-0.5","0.5","Vowel","block1","0",147.714285714286
35,30,"0.5","0.5","Consonant","block1","1",-719.285714285714
35,31,"0.5","0.5","Consonant","block1","1",-796.285714285714
35,32,"-0.5","0.5","Vowel","block1","1",-884.285714285714
35,33,"-0.5","-0.5","Vowel","block4","0",NA
35,34,"0.5","-0.5","Consonant","block4","1",-53.125
35,35,"-0.5","-0.5","Vowel","block4","1",-702.125
35,36,"0.5","-0.5","Consonant","block4","0",-446.125
35,37,"0.5","-0.5","Consonant","block4","0",383.875
35,38,"-0.5","-0.5","Vowel","block4","1",-294.125
35,39,"-0.5","-0.5","Vowel","block4","1",-514.125
35,40,"0.5","-0.5","Consonant","block4","0",-275.125
35,41,"0.5","-0.5","Consonant","block4","1",NA
35,42,"-0.5","-0.5","Vowel","block4","1",1996.875
35,43,"0.5","-0.5","Consonant","block4","1",-451.125
35,44,"-0.5","-0.5","Vowel","block4","0",2629.875
35,45,"-0.5","-0.5","Vowel","block4","1",2447.875
35,46,"0.5","-0.5","Consonant","block4","1",-66.125
35,47,"-0.5","-0.5","Vowel","block4","1",-197.125
35,48,"0.5","-0.5","Consonant","block4","0",-267.125
35,49,"-0.5","-0.5","Vowel","block4","1",76.875
35,50,"0.5","-0.5","Consonant","block4","1",73.875
35,51,"-0.5","-0.5","Vowel","block4","1",332.875
35,52,"0.5","-0.5","Consonant","block4","1",-658.125
35,53,"-0.5","-0.5","Vowel","block4","1",-618.125
35,54,"0.5","-0.5","Consonant","block4","1",1023.875
35,55,"0.5","-0.5","Consonant","block4","1",559.875
35,56,"-0.5","-0.5","Vowel","block4","1",109.875
35,57,"0.5","-0.5","Consonant","block4","1",-611.125
35,58,"-0.5","-0.5","Vowel","block4","0",-373.125
35,59,"-0.5","-0.5","Vowel","block4","1",-426.125
35,60,"0.5","-0.5","Consonant","block4","1",-590.125
35,61,"0.5","-0.5","Consonant","block4","1",-644.125
35,62,"-0.5","-0.5","Vowel","block4","1",-578.125
35,63,"-0.5","-0.5","Vowel","block4","1",-658.125
35,64,"0.5","-0.5","Consonant","block4","1",-628.125
36,1,"0.5","0.5","Consonant","block1","1",1524.75
36,2,"-0.5","0.5","Vowel","block1","1",184.75
36,3,"-0.5","0.5","Vowel","block1","0",433.75
36,4,"0.5","0.5","Consonant","block1","1",-342.25
36,5,"0.5","0.5","Consonant","block1","1",184.75
36,6,"-0.5","0.5","Vowel","block1","1",828.75
36,7,"0.5","0.5","Consonant","block1","1",1677.75
36,8,"-0.5","0.5","Vowel","block1","1",91.75
36,9,"-0.5","0.5","Vowel","block1","0",1620.75
36,10,"0.5","0.5","Consonant","block1","1",-263.25
36,11,"-0.5","0.5","Vowel","block1","1",576.75
36,12,"0.5","0.5","Consonant","block1","0",750.75
36,13,"0.5","0.5","Consonant","block1","0",447.75
36,14,"-0.5","0.5","Vowel","block1","0",-244.25
36,15,"-0.5","0.5","Vowel","block1","0",-329.25
36,16,"0.5","0.5","Consonant","block1","0",87.75
36,17,"-0.5","0.5","Vowel","block1","1",-111.25
36,18,"0.5","0.5","Consonant","block1","1",-157.25
36,19,"0.5","0.5","Consonant","block1","0",1331.75
36,20,"-0.5","0.5","Vowel","block1","1",99.75
36,21,"0.5","0.5","Consonant","block1","1",-299.25
36,22,"-0.5","0.5","Vowel","block1","1",722.75
36,23,"-0.5","0.5","Vowel","block1","1",-89.25
36,24,"0.5","0.5","Consonant","block1","0",1857.75
36,25,"0.5","0.5","Consonant","block1","1",628.75
36,26,"-0.5","0.5","Vowel","block1","1",-283.25
36,27,"-0.5","0.5","Vowel","block1","1",-440.25
36,28,"0.5","0.5","Consonant","block1","0",510.75
36,29,"-0.5","0.5","Vowel","block1","1",25.75
36,30,"0.5","0.5","Consonant","block1","1",632.75
36,31,"0.5","0.5","Consonant","block1","0",-534.25
36,32,"-0.5","0.5","Vowel","block1","1",-80.25
36,33,"-0.5","-0.5","Vowel","block4","1",521
36,34,"0.5","-0.5","Consonant","block4","1",217
36,35,"-0.5","-0.5","Vowel","block4","1",519
36,36,"0.5","-0.5","Consonant","block4","0",216
36,37,"0.5","-0.5","Consonant","block4","1",-167
36,38,"-0.5","-0.5","Vowel","block4","1",269
36,39,"-0.5","-0.5","Vowel","block4","1",786
36,40,"0.5","-0.5","Consonant","block4","0",379
36,41,"0.5","-0.5","Consonant","block4","1",-21
36,42,"-0.5","-0.5","Vowel","block4","1",971
36,43,"0.5","-0.5","Consonant","block4","0",323
36,44,"-0.5","-0.5","Vowel","block4","1",107
36,45,"-0.5","-0.5","Vowel","block4","1",853
36,46,"0.5","-0.5","Consonant","block4","1",1151
36,47,"-0.5","-0.5","Vowel","block4","1",342
36,48,"0.5","-0.5","Consonant","block4","1",-66
36,49,"-0.5","-0.5","Vowel","block4","1",693
36,50,"0.5","-0.5","Consonant","block4","1",145
36,51,"-0.5","-0.5","Vowel","block4","1",109
36,52,"0.5","-0.5","Consonant","block4","1",140
36,53,"-0.5","-0.5","Vowel","block4","1",-222
36,54,"0.5","-0.5","Consonant","block4","0",313
36,55,"0.5","-0.5","Consonant","block4","1",168
36,56,"-0.5","-0.5","Vowel","block4","1",15
36,57,"0.5","-0.5","Consonant","block4","1",155
36,58,"-0.5","-0.5","Vowel","block4","1",1242
36,59,"-0.5","-0.5","Vowel","block4","1",-47
36,60,"0.5","-0.5","Consonant","block4","1",509
36,61,"0.5","-0.5","Consonant","block4","1",787
36,62,"-0.5","-0.5","Vowel","block4","0",67
36,63,"-0.5","-0.5","Vowel","block4","1",636
36,64,"0.5","-0.5","Consonant","block4","1",236
37,1,"0.5","0.5","Consonant","block1","1",2017.75
37,2,"-0.5","0.5","Vowel","block1","1",-100.25
37,3,"-0.5","0.5","Vowel","block1","1",330.75
37,4,"0.5","0.5","Consonant","block1","1",231.75
37,5,"0.5","0.5","Consonant","block1","1",-12.25
37,6,"-0.5","0.5","Vowel","block1","1",302.75
37,7,"0.5","0.5","Consonant","block1","1",1165.75
37,8,"-0.5","0.5","Vowel","block1","1",-346.25
37,9,"-0.5","0.5","Vowel","block1","1",28.75
37,10,"0.5","0.5","Consonant","block1","0",-721.25
37,11,"-0.5","0.5","Vowel","block1","1",137.75
37,12,"0.5","0.5","Consonant","block1","0",1486.75
37,13,"0.5","0.5","Consonant","block1","0",476.75
37,14,"-0.5","0.5","Vowel","block1","0",67.75
37,15,"-0.5","0.5","Vowel","block1","1",23.75
37,16,"0.5","0.5","Consonant","block1","0",1619.75
37,17,"-0.5","0.5","Vowel","block1","0",2499.75
37,18,"0.5","0.5","Consonant","block1","1",468.75
37,19,"0.5","0.5","Consonant","block1","1",-756.25
37,20,"-0.5","0.5","Vowel","block1","1",2610.75
37,21,"0.5","0.5","Consonant","block1","1",-843.25
37,22,"-0.5","0.5","Vowel","block1","1",-717.25
37,23,"-0.5","0.5","Vowel","block1","1",-938.25
37,24,"0.5","0.5","Consonant","block1","1",1056.75
37,25,"0.5","0.5","Consonant","block1","1",110.75
37,26,"-0.5","0.5","Vowel","block1","1",-162.25
37,27,"-0.5","0.5","Vowel","block1","1",-954.25
37,28,"0.5","0.5","Consonant","block1","0",577.75
37,29,"-0.5","0.5","Vowel","block1","1",-1002.25
37,30,"0.5","0.5","Consonant","block1","1",862.75
37,31,"0.5","0.5","Consonant","block1","0",-438.25
37,32,"-0.5","0.5","Vowel","block1","1",259.75
37,33,"-0.5","-0.5","Vowel","block4","0",1009.375
37,34,"0.5","-0.5","Consonant","block4","1",2060.375
37,35,"-0.5","-0.5","Vowel","block4","1",-675.625
37,36,"0.5","-0.5","Consonant","block4","1",334.375
37,37,"0.5","-0.5","Consonant","block4","1",2048.375
37,38,"-0.5","-0.5","Vowel","block4","1",-499.625
37,39,"-0.5","-0.5","Vowel","block4","0",-395.625
37,40,"0.5","-0.5","Consonant","block4","1",1413.375
37,41,"0.5","-0.5","Consonant","block4","0",-180.625
37,42,"-0.5","-0.5","Vowel","block4","1",1038.375
37,43,"0.5","-0.5","Consonant","block4","1",1386.375
37,44,"-0.5","-0.5","Vowel","block4","1",1158.375
37,45,"-0.5","-0.5","Vowel","block4","1",1578.375
37,46,"0.5","-0.5","Consonant","block4","0",275.375
37,47,"-0.5","-0.5","Vowel","block4","1",-8.625
37,48,"0.5","-0.5","Consonant","block4","1",1303.375
37,49,"-0.5","-0.5","Vowel","block4","1",-235.625
37,50,"0.5","-0.5","Consonant","block4","0",410.375
37,51,"-0.5","-0.5","Vowel","block4","1",-943.625
37,52,"0.5","-0.5","Consonant","block4","0",28.375
37,53,"-0.5","-0.5","Vowel","block4","1",141.375
37,54,"0.5","-0.5","Consonant","block4","0",425.375
37,55,"0.5","-0.5","Consonant","block4","0",1319.375
37,56,"-0.5","-0.5","Vowel","block4","1",368.375
37,57,"0.5","-0.5","Consonant","block4","1",671.375
37,58,"-0.5","-0.5","Vowel","block4","1",-109.625
37,59,"-0.5","-0.5","Vowel","block4","1",1921.375
37,60,"0.5","-0.5","Consonant","block4","1",-648.625
37,61,"0.5","-0.5","Consonant","block4","1",-327.625
37,62,"-0.5","-0.5","Vowel","block4","1",-693.625
37,63,"-0.5","-0.5","Vowel","block4","0",-244.625
37,64,"0.5","-0.5","Consonant","block4","1",1170.375
